mlb_id,player_name,role,team,age,war,war_off,war_def,pa,games,ops_plus,runs_bat,runs_field,games_started,ip,era_plus
666277,George Soriano,pitcher,STL,27.0,0.02,,,,69,,,,0.0,65.0,91.094
666374,Matt Brash,pitcher,SEA,28.0,0.97,,,,20,,,,0.0,16.7,737.3
666619,Gregory Santos,pitcher,SFG,26.0,-0.12,,,,3,,,,0.0,5.0,120.0
666661,Juan Morillo,pitcher,ARI,27.0,2.11,,,,66,,,,0.0,61.7,192.173
666711,Joel Peguero,pitcher,SFG,29.0,0.15,,,,11,,,,0.0,11.3,174.133
666745,Jhony Brito,pitcher,SDP,28.0,0.12,,,,5,,,,0.0,9.0,139.433
666808,Camilo Doval,pitcher,PIT,28.0,-0.42,,,,64,,,,0.0,58.7,101.443
666974,Yennier Cano,pitcher,BAL,32.0,0.74,,,,66,,,,0.0,48.0,137.612
667297,Tommy Nance,pitcher,MIN,35.0,0.61,,,,56,,,,0.0,58.7,109.377
667463,John King,pitcher,MIA,31.0,0.27,,,,50,,,,1.0,49.7,101.441
667652,Jack Ralston,pitcher,MIA,28.0,0.15,,,,13,,,,0.0,13.7,104.4
667755,JosÃ© Soriano,pitcher,TOR,27.0,2.8,,,,31,,,,31.0,174.3,113.739
668390,Cole Winn,pitcher,TEX,26.0,-0.89,,,,51,,,,1.0,48.0,68.98
668670,Jake Rogers,pitcher,DET,31.0,0.08,,,,3,,,,0.0,2.3,
668674,Lucas Erceg,pitcher,KCR,31.0,-0.95,,,,49,,,,0.0,45.3,69.347
668678,Zac Gallen,pitcher,ARI,30.0,-1.64,,,,21,,,,20.0,104.3,68.525
668716,Noah Murdock,pitcher,PIT,27.0,0.16,,,,3,,,,0.0,3.3,
668820,Max Kranick,pitcher,WSN,28.0,-0.73,,,,17,,,,0.0,18.3,47.089
668831,Garrett Stallings,pitcher,MIL,28.0,0.5,,,,6,,,,0.0,14.0,
668834,Easton McGee,pitcher,KCR,28.0,-0.17,,,,9,,,,0.0,11.3,49.089
668873,Caleb Kilian,pitcher,PHI,29.0,-0.25,,,,49,,,,0.0,47.7,90.887
668881,Hunter Greene,pitcher,CIN,26.0,-0.33,,,,5,,,,5.0,27.7,62.029
668909,Gavin Williams,pitcher,CLE,26.0,3.14,,,,31,,,,31.0,181.0,111.949
668933,Graham Ashcraft,pitcher,CIN,28.0,0.31,,,,32,,,,0.0,32.3,94.969
668941,JoJo Romero,pitcher,MIL,29.0,0.71,,,,53,,,,0.0,53.3,113.504
668942,Josh Rojas,pitcher,KCR,32.0,0.04,,,,1,,,,0.0,1.0,
668964,Tobias Myers,pitcher,NYM,27.0,-0.77,,,,31,,,,3.0,52.7,73.179
668970,Gavin Hollowell,pitcher,CHC,28.0,0.21,,,,14,,,,0.0,14.3,172.45
668984,Casey Legumina,pitcher,TBR,29.0,0.31,,,,53,,,,6.0,69.3,108.006
669020,Ryan Rolison,pitcher,CHC,28.0,1.03,,,,57,,,,2.0,60.7,143.23
669022,MacKenzie Gore,pitcher,TEX,27.0,0.87,,,,32,,,,32.0,165.7,82.565
669060,Bryse Wilson,pitcher,MIL,28.0,0.31,,,,15,,,,0.0,34.3,138.284
669062,Erik Miller,pitcher,BOS,28.0,0.87,,,,55,,,,1.0,49.3,141.254
669084,DL Hall,pitcher,MIL,27.0,1.78,,,,45,,,,1.0,57.7,205.354
669093,Jeremiah Estrada,pitcher,SDP,27.0,0.19,,,,33,,,,0.0,31.0,116.608
669145,Bruce Zimmermann,pitcher,STL,31.0,0.0,,,,1,,,,0.0,5.0,77.633
669160,Dustin May,pitcher,MIL,28.0,0.44,,,,29,,,,29.0,140.7,86.528
669165,Kyle Hurt,pitcher,LAD,28.0,0.01,,,,43,,,,1.0,43.7,97.433
669169,Jonathan Heasley,pitcher,TBR,29.0,-0.12,,,,1,,,,0.0,4.0,40.54
669194,Ryne Nelson,pitcher,ARI,28.0,-0.31,,,,17,,,,15.0,86.0,87.246
669199,Lake Bachar,pitcher,PIT,31.0,1.32,,,,51,,,,11.0,83.3,119.755
669203,Corbin Burnes,pitcher,ARI,31.0,-0.25,,,,3,,,,3.0,10.3,55.244
669211,Keegan Akin,pitcher,BAL,31.0,-0.35,,,,24,,,,2.0,25.3,73.131
669212,Eli Morgan,pitcher,KCR,30.0,-0.02,,,,16,,,,0.0,19.3,81.545
669270,Joel Kuhnel,pitcher,SFG,31.0,-0.25,,,,42,,,,0.0,42.3,97.857
669276,Dylan Lee,pitcher,ATL,31.0,1.19,,,,69,,,,0.0,65.0,133.391
669298,TJ Shook,pitcher,COL,28.0,-0.09,,,,5,,,,0.0,7.7,62.571
669302,Logan Gilbert,pitcher,SEA,29.0,3.21,,,,30,,,,30.0,178.0,105.614
669310,CJ Van Eyk,pitcher,TOR,27.0,-0.02,,,,4,,,,0.0,6.7,113.967
669330,Tyler Wells,pitcher,TBR,31.0,2.37,,,,57,,,,0.0,72.0,187.086
669358,Shane Baz,pitcher,BAL,27.0,1.51,,,,30,,,,30.0,173.0,99.891
669371,Cole Henry,pitcher,WSN,26.0,-0.52,,,,11,,,,0.0,13.7,55.942
669372,J.T. Ginn,pitcher,OAK,27.0,3.4,,,,27,,,,24.0,138.3,119.689
669373,Tarik Skubal,pitcher,LAD,29.0,4.11,,,,25,,,,25.0,151.7,147.561
669387,Carmen Mlodzinski,pitcher,PIT,27.0,1.38,,,,36,,,,12.0,120.7,112.53
669432,Trevor Rogers,pitcher,BAL,28.0,2.18,,,,29,,,,29.0,165.7,100.768
669438,Mason Englert,pitcher,TBR,26.0,-0.06,,,,14,,,,3.0,35.7,92.956
669456,Shane Bieber,pitcher,TOR,31.0,0.59,,,,11,,,,11.0,55.7,101.107
669461,Matthew Liberatore,pitcher,STL,26.0,-0.87,,,,30,,,,30.0,149.3,72.648
669467,Andre Pallante,pitcher,STL,27.0,2.19,,,,27,,,,27.0,151.0,105.447
669620,Brady Basso,pitcher,OAK,28.0,0.49,,,,24,,,,6.0,40.0,99.24
669622,Anthony Bender,pitcher,MIA,31.0,0.92,,,,35,,,,0.0,34.3,154.8
669684,Chris Murphy,pitcher,CHW,28.0,-0.21,,,,33,,,,3.0,33.7,88.656
669704,Kade Strowd,pitcher,ARI,28.0,0.04,,,,2,,,,0.0,2.7,140.9
669711,Greg Weissert,pitcher,BOS,31.0,0.65,,,,62,,,,0.0,59.3,123.532
669713,Hayden Wesneski,pitcher,HOU,28.0,0.77,,,,10,,,,10.0,54.0,117.852
669724,Brenan Hanifee,pitcher,DET,28.0,-0.06,,,,23,,,,2.0,21.3,83.967
669854,Ronel Blanco,pitcher,HOU,32.0,-0.42,,,,7,,,,5.0,31.7,58.336
669920,Jason Alexander,pitcher,HOU,33.0,-0.54,,,,4,,,,2.0,18.3,44.816
669923,George Kirby,pitcher,SEA,28.0,1.51,,,,29,,,,29.0,169.7,91.87
669947,Jesse Scholtens,pitcher,TBR,32.0,0.21,,,,11,,,,2.0,44.7,104.555
670032,Nicky Lopez,pitcher,TEX,31.0,-0.02,,,,1,,,,0.0,1.0,59.8
670036,Matt Festa,pitcher,CLE,33.0,0.48,,,,64,,,,0.0,65.0,113.296
670059,Colin Holderman,pitcher,CLE,30.0,1.25,,,,54,,,,0.0,52.7,149.375
670062,Julian Garcia,pitcher,CIN,31.0,1.11,,,,33,,,,0.0,46.0,134.662
670090,Wyatt Mills,pitcher,LAD,31.0,-0.1,,,,6,,,,0.0,6.3,77.825
670097,Zack Short,pitcher,NYM,31.0,0.03,,,,1,,,,0.0,1.0,
670103,Raymond Burgos,pitcher,BOS,27.0,-0.13,,,,7,,,,0.0,17.3,80.6
670167,John Schreiber,pitcher,NYY,32.0,0.58,,,,63,,,,0.0,58.3,129.221
670183,Garrett Acton,pitcher,MIN,28.0,-0.22,,,,7,,,,0.0,11.0,75.4
670245,Ryan Watson,pitcher,LAA,28.0,0.42,,,,52,,,,0.0,71.0,109.262
670280,David Bednar,pitcher,NYY,31.0,1.68,,,,61,,,,0.0,66.3,163.016
670329,Rico Garcia,pitcher,BAL,32.0,1.39,,,,73,,,,0.0,65.0,129.374
670871,Guillo ZuÃ±iga,pitcher,NYM,27.0,0.05,,,,1,,,,0.0,1.0,
670912,Johan Oviedo,pitcher,BOS,28.0,-0.11,,,,1,,,,0.0,3.7,45.975
670950,Trevor Richards,pitcher,CHW,33.0,1.04,,,,51,,,,0.0,77.7,125.613
670970,AdriÃ¡n MorejÃ³n,pitcher,SDP,27.0,1.72,,,,73,,,,0.0,82.7,142.431
670990,Yohan RamÃ­rez,pitcher,PIT,31.0,2.61,,,,64,,,,1.0,83.0,152.137
671083,Buddy Kennedy,pitcher,SFG,27.0,-0.12,,,,1,,,,0.0,1.0,15.4
671096,Andrew Abbott,pitcher,CIN,27.0,1.29,,,,31,,,,31.0,159.0,89.224
671106,Logan Allen,pitcher,CLE,27.0,-0.35,,,,7,,,,2.0,16.7,69.809
671109,Jake Eder,pitcher,LAD,27.0,0.08,,,,4,,,,0.0,4.0,202.9
671111,Sammy Peralta,pitcher,LAA,28.0,-0.61,,,,14,,,,1.0,18.3,54.968
671131,Jackson Rutledge,pitcher,WSN,27.0,-0.22,,,,1,,,,0.0,1.3,11.543
671162,Connor Thomas,pitcher,KCR,28.0,-0.41,,,,16,,,,0.0,20.3,96.613
671212,Joe Boyle,pitcher,TBR,26.0,-0.17,,,,4,,,,3.0,19.0,81.755
671345,Jason Foley,pitcher,SFG,30.0,-0.07,,,,21,,,,0.0,23.0,94.782
671382,Cameron Foster,pitcher,BAL,27.0,-0.25,,,,6,,,,0.0,9.0,47.4
671737,Taj Bradley,pitcher,MIN,25.0,3.97,,,,30,,,,30.0,172.3,109.856
671922,Cade Smith,pitcher,CLE,27.0,2.59,,,,66,,,,0.0,71.3,201.944
671936,Adam Macko,pitcher,TEX,25.0,-0.17,,,,30,,,,1.0,31.0,83.857
672021,Eric Cerantola,pitcher,KCR,26.0,-0.21,,,,4,,,,0.0,5.3,43.3
672282,Reid Detmers,pitcher,LAA,26.0,3.69,,,,31,,,,31.0,179.0,115.941
672335,Cionel PÃ©rez,pitcher,NYM,30.0,0.03,,,,37,,,,2.0,42.3,89.937
672442,Yovanny Cruz,pitcher,WSN,26.0,-0.26,,,,15,,,,0.0,13.7,139.534
672456,Keider Montero,pitcher,DET,25.0,2.78,,,,31,,,,25.0,151.0,117.148
672578,Carlos HernÃ¡ndez,pitcher,CLE,29.0,-0.04,,,,2,,,,0.0,3.0,76.1
672582,Angel Zerpa,pitcher,MIL,26.0,-0.77,,,,12,,,,0.0,12.7,66.633
672629,Gerardo Carrillo,pitcher,ARI,27.0,0.14,,,,13,,,,0.0,17.3,102.812
672782,Yoendrys GÃ³mez,pitcher,MIN,26.0,0.45,,,,63,,,,0.0,64.3,98.798
672841,Carlos Vargas,pitcher,SEA,26.0,-0.03,,,,13,,,,0.0,15.3,84.962
673380,Dedniel NÃºÃ±ez,pitcher,NYM,30.0,-0.02,,,,16,,,,0.0,17.0,113.0
673513,Yuki Matsui,pitcher,SDP,30.0,2.03,,,,51,,,,0.0,61.7,212.831
673540,Kodai Senga,pitcher,NYM,33.0,-1.72,,,,30,,,,8.0,60.3,55.28
673929,Jordan Leasure,pitcher,CHW,27.0,-0.35,,,,18,,,,1.0,18.7,68.646
674003,Cody Bradford,pitcher,TEX,28.0,0.41,,,,8,,,,7.0,38.7,92.794
674073,Jack Weisenburger,pitcher,NYM,28.0,0.23,,,,6,,,,0.0,11.7,182.733
674370,Osvaldo Bido,pitcher,CHW,30.0,-0.16,,,,11,,,,0.0,18.7,69.988
674444,Steven Cruz,pitcher,KCR,27.0,0.13,,,,55,,,,2.0,57.7,94.35
674841,Andrew Alvarez,pitcher,WSN,27.0,2.79,,,,24,,,,16.0,108.0,136.518
675512,Troy Melton,pitcher,DET,25.0,2.77,,,,20,,,,20.0,114.3,152.177
675540,Xzavion Curry,pitcher,NYM,27.0,-0.05,,,,9,,,,1.0,21.3,76.023
675627,Michael Grove,pitcher,TBR,29.0,-0.1,,,,3,,,,0.0,7.0,85.525
675660,Shane Drohan,pitcher,MIL,27.0,0.36,,,,31,,,,18.0,120.3,97.409
675848,Juan Mejia,pitcher,COL,25.0,0.4,,,,62,,,,1.0,67.0,94.782
675911,Spencer Strider,pitcher,ATL,27.0,-0.11,,,,8,,,,8.0,39.0,80.33
675916,James Karinchak,pitcher,ATL,30.0,0.31,,,,9,,,,0.0,9.7,235.35
675919,Nick Raquet,pitcher,BAL,30.0,-0.05,,,,4,,,,0.0,3.7,61.3
675920,Seth Lonsway,pitcher,SFG,27.0,-0.09,,,,1,,,,0.0,2.0,53.1
675989,Cody Bolton,pitcher,HOU,28.0,-0.01,,,,8,,,,3.0,20.0,77.275
676051,Codi Heuer,pitcher,CLE,29.0,0.01,,,,8,,,,0.0,9.7,90.5
676083,Janson Junk,pitcher,MIA,30.0,0.63,,,,24,,,,23.0,114.0,89.481
676105,Jeff Criswell,pitcher,COL,27.0,0.07,,,,3,,,,0.0,4.0,118.35
676106,Emerson Hancock,pitcher,SEA,27.0,2.65,,,,25,,,,25.0,138.7,109.271
676130,JosÃ© ButtÃ³,pitcher,SFG,28.0,-0.22,,,,3,,,,0.0,2.0,21.24
676254,Ryan Walker,pitcher,SFG,30.0,-0.97,,,,33,,,,0.0,32.7,56.681
676263,Jack Dreyer,pitcher,LAD,27.0,1.09,,,,64,,,,2.0,60.3,128.209
676272,Bobby Miller,pitcher,LAD,27.0,-0.03,,,,2,,,,0.0,5.3,88.267
676282,Joey Cantillo,pitcher,CLE,26.0,1.23,,,,32,,,,30.0,154.0,108.684
676395,Robert Garcia,pitcher,TEX,30.0,0.16,,,,16,,,,0.0,15.0,164.6
676428,Brant Hurter,pitcher,DET,27.0,0.52,,,,27,,,,0.0,32.7,139.445
676440,Tanner Bibee,pitcher,CLE,27.0,1.6,,,,32,,,,32.0,182.0,93.38
676454,Brendan Cellucci,pitcher,TOR,28.0,0.17,,,,3,,,,0.0,4.0,
676467,Colton Gordon,pitcher,HOU,27.0,-0.54,,,,4,,,,1.0,9.3,36.817
676477,Garrett Whitlock,pitcher,BOS,30.0,1.92,,,,53,,,,0.0,51.3,235.35
676508,Ben Casparius,pitcher,LAD,27.0,-0.21,,,,5,,,,0.0,4.7,46.78
676510,Nolan Hoffman,pitcher,KCR,28.0,0.12,,,,11,,,,0.0,11.7,117.4
676534,Calvin Faucher,pitcher,MIA,30.0,0.57,,,,66,,,,0.0,65.3,117.212
676568,Ricky Vanasco,pitcher,DET,27.0,-0.58,,,,5,,,,0.0,6.3,28.282
676571,PJ Poulin,pitcher,WSN,29.0,1.14,,,,35,,,,11.0,36.7,161.136
676596,Josh Fleming,pitcher,TOR,30.0,-0.17,,,,1,,,,0.0,3.0,40.8
676604,Tyler Zuber,pitcher,MIA,31.0,-0.79,,,,43,,,,0.0,38.7,69.648
676617,Riley O'Brien,pitcher,STL,31.0,-0.05,,,,66,,,,0.0,64.0,95.886
676620,Blake Weiman,pitcher,LAA,30.0,0.33,,,,15,,,,0.0,16.0,182.65
676661,Max Lazar,pitcher,PHI,27.0,0.03,,,,6,,,,0.0,8.0,83.76
676664,JP Sears,pitcher,SDP,30.0,0.0,,,,8,,,,6.0,32.7,86.688
676680,Tom Cosgrove,pitcher,WSN,30.0,-1.04,,,,18,,,,0.0,16.3,57.071
676684,Will Vest,pitcher,DET,31.0,-0.96,,,,27,,,,0.0,26.7,69.739
676694,Jake Meyers,pitcher,HOU,30.0,0.03,,,,1,,,,0.0,1.0,
676702,Hunter Stratton,pitcher,PIT,29.0,0.0,,,,3,,,,0.0,3.3,66.0
676742,Cam Sanders,pitcher,BAL,29.0,0.44,,,,27,,,,0.0,28.3,116.013
676755,Isaac Mattson,pitcher,PIT,30.0,0.04,,,,38,,,,0.0,38.7,83.596
676760,Ron Marinaccio,pitcher,CIN,30.0,-0.47,,,,41,,,,0.0,57.7,77.8
676775,Keaton Winn,pitcher,SFG,28.0,0.57,,,,44,,,,0.0,43.0,120.9
676879,Aaron Ashby,pitcher,MIL,28.0,1.03,,,,73,,,,1.0,85.3,127.171
676910,Matt Seelinger,pitcher,NYM,31.0,-0.45,,,,1,,,,0.0,2.0,15.443
676917,Cade Cavalli,pitcher,WSN,27.0,3.78,,,,32,,,,32.0,169.7,142.811
676962,Ben Brown,pitcher,CHC,26.0,2.22,,,,20,,,,8.0,68.0,229.2
676974,Max Meyer,pitcher,MIA,27.0,2.92,,,,20,,,,20.0,111.0,150.503
676979,Garrett Crochet,pitcher,BOS,27.0,-0.53,,,,6,,,,6.0,30.0,65.833
677020,Josh Walker,pitcher,BAL,31.0,1.14,,,,29,,,,0.0,28.7,264.36
677053,Andrew Nardi,pitcher,MIA,27.0,-0.12,,,,25,,,,0.0,22.7,79.054
677161,Zack Kelly,pitcher,BOS,31.0,0.04,,,,17,,,,0.0,16.3,126.733
677588,JosÃ© Tena,pitcher,WSN,25.0,-0.02,,,,1,,,,0.0,1.0,64.9
677865,Justin Bruihl,pitcher,STL,29.0,0.3,,,,70,,,,0.0,75.0,108.523
677944,Slade Cecconi,pitcher,CLE,27.0,-0.01,,,,27,,,,21.0,120.0,82.179
677952,Braxton Ashcraft,pitcher,PIT,26.0,3.73,,,,28,,,,28.0,165.3,121.873
677955,Jaden Hill,pitcher,COL,26.0,0.18,,,,44,,,,0.0,37.7,90.678
677958,Kumar Rocker,pitcher,TEX,26.0,0.82,,,,29,,,,26.0,143.0,86.358
677960,Ryan Weathers,pitcher,NYY,26.0,2.18,,,,25,,,,25.0,137.3,116.258
677961,Cole Wilcox,pitcher,SEA,26.0,0.11,,,,23,,,,0.0,27.0,98.658
677976,Randy Dobnak,pitcher,KCR,31.0,1.85,,,,14,,,,12.0,73.0,133.588
678020,Seth Halvorsen,pitcher,LAD,26.0,-0.04,,,,32,,,,0.0,29.0,87.93
678022,Jack Perkins,pitcher,OAK,26.0,-0.62,,,,36,,,,16.0,116.0,75.311
678061,Ray Kerr,pitcher,ATL,31.0,0.44,,,,8,,,,0.0,15.3,245.567
678368,Valente Bellozo,pitcher,COL,26.0,-0.31,,,,3,,,,0.0,10.7,66.978
678391,Jorbit Vivas,pitcher,WSN,25.0,-0.23,,,,4,,,,0.0,4.0,34.75
678394,Brayan Bello,pitcher,BOS,27.0,0.04,,,,25,,,,10.0,112.3,91.607
678576,Wilkin Ramos,pitcher,SFG,25.0,-0.17,,,,2,,,,0.0,2.0,21.24
678606,Jose A. Ferrer,pitcher,SEA,26.0,0.55,,,,70,,,,0.0,61.7,99.337
678868,Eddy Yean,pitcher,WSN,25.0,0.27,,,,8,,,,1.0,11.0,181.2
678906,Kai-Wei Teng,pitcher,HOU,27.0,0.05,,,,30,,,,10.0,73.7,86.413
679358,Eric Orze,pitcher,MIN,28.0,-0.38,,,,36,,,,0.0,41.3,74.477
679775,Kyle Backhus,pitcher,PHI,28.0,0.12,,,,21,,,,1.0,20.0,92.864
679883,Luinder Avila,pitcher,KCR,24.0,-0.19,,,,21,,,,12.0,70.0,74.493
679885,Justin Martinez,pitcher,ARI,24.0,0.39,,,,12,,,,0.0,11.3,
679922,Carlos Duran,pitcher,KCR,24.0,-0.09,,,,2,,,,0.0,1.3,38.85
680474,Max Schuemann,pitcher,NYY,29.0,0.03,,,,1,,,,0.0,1.0,
680570,Grayson Rodriguez,pitcher,LAA,26.0,-0.96,,,,19,,,,19.0,93.7,67.65
680573,Simeon Woods Richardson,pitcher,TOR,25.0,-1.17,,,,20,,,,10.0,66.0,70.905
680604,Blas Castano,pitcher,COL,27.0,0.67,,,,15,,,,0.0,27.3,138.009
680686,Josiah Gray,pitcher,WSN,28.0,0.03,,,,1,,,,0.0,1.0,
680689,Lyon Richardson,pitcher,MIL,26.0,-0.2,,,,3,,,,1.0,3.3,18.88
680694,Kyle Bradish,pitcher,BAL,29.0,0.88,,,,29,,,,29.0,155.0,99.607
680702,Joey Gerber,pitcher,NYM,29.0,0.05,,,,7,,,,0.0,8.3,99.1
680704,Nick Sandlin,pitcher,LAA,29.0,-0.59,,,,8,,,,0.0,8.7,36.682
680723,Drew Rom,pitcher,OAK,26.0,-0.01,,,,15,,,,0.0,14.3,99.578
680728,Adrian Del Castillo,pitcher,ARI,26.0,0.0,,,,1,,,,0.0,1.7,94.4
680730,Mitchell Parker,pitcher,WSN,26.0,-1.06,,,,22,,,,0.0,39.7,66.072
680732,Sean Burke,pitcher,CHW,26.0,4.14,,,,31,,,,26.0,167.0,124.581
680736,Justin Wrobleski,pitcher,LAD,25.0,2.06,,,,25,,,,22.0,136.3,113.434
680742,Jonathan Bowlan,pitcher,PHI,29.0,1.25,,,,59,,,,0.0,56.3,135.538
680744,Ty Madden,pitcher,DET,26.0,0.64,,,,19,,,,1.0,44.0,121.188
680755,Braydon Fisher,pitcher,TOR,25.0,1.16,,,,74,,,,10.0,74.7,135.404
680767,Victor Vodnik,pitcher,MIA,26.0,-0.03,,,,50,,,,0.0,55.7,90.119
680802,Ryan Weiss,pitcher,HOU,29.0,-0.84,,,,9,,,,2.0,26.0,54.564
680880,Grant Holman,pitcher,PHI,26.0,-0.5,,,,1,,,,0.0,0.3,
680899,Erik Tolman,pitcher,WSN,27.0,0.04,,,,12,,,,0.0,12.3,121.5
680916,Franco Aleman,pitcher,CLE,26.0,-0.01,,,,21,,,,0.0,22.3,93.027
680951,Doug Nikhazy,pitcher,CHW,26.0,0.01,,,,1,,,,0.0,2.0,110.8
681006,Josh Simpson,pitcher,SEA,28.0,-0.43,,,,8,,,,0.0,7.3,41.738
681035,Christian Scott,pitcher,NYM,27.0,1.78,,,,23,,,,23.0,110.0,106.921
681084,Tanner Andrews,pitcher,TOR,30.0,0.12,,,,2,,,,0.0,3.0,
681151,Jayden Murray,pitcher,CHC,29.0,-0.46,,,,10,,,,0.0,16.3,51.131
681168,Luis Curvelo,pitcher,TEX,25.0,-0.39,,,,9,,,,0.0,10.3,41.709
681190,Randy VÃ¡squez,pitcher,SDP,27.0,1.07,,,,31,,,,22.0,134.7,100.367
681217,Chase Silseth,pitcher,TEX,26.0,0.95,,,,70,,,,0.0,58.3,127.293
681252,Jack Anderson,pitcher,MIN,26.0,0.4,,,,7,,,,0.0,12.3,127.033
681293,Spencer Arrighetti,pitcher,TOR,26.0,-0.01,,,,24,,,,19.0,110.7,85.439
681320,Nate Lavender,pitcher,NYM,26.0,0.75,,,,18,,,,0.0,18.7,216.725
681343,Shane Smith,pitcher,CHW,26.0,-0.54,,,,3,,,,3.0,8.3,40.78
681347,Mike Burrows,pitcher,HOU,26.0,-0.99,,,,18,,,,17.0,94.7,68.665
681402,Gus Varland,pitcher,WSN,29.0,-0.98,,,,33,,,,0.0,31.7,63.879
681432,Luke Little,pitcher,CHC,25.0,-0.02,,,,1,,,,0.0,1.0,63.9
681517,Kyle Leahy,pitcher,STL,29.0,2.12,,,,29,,,,29.0,138.0,106.72
681520,Antoine Kelly,pitcher,CHC,26.0,0.07,,,,1,,,,0.0,1.3,
681544,Wyatt Olds,pitcher,BOS,26.0,0.29,,,,13,,,,0.0,15.0,349.85
681676,Ryan Fernandez,pitcher,STL,28.0,-0.14,,,,17,,,,0.0,23.0,112.244
681751,Lazaro Estrada,pitcher,TOR,27.0,-0.05,,,,8,,,,0.0,13.0,81.325
681799,Ethan Roberts,pitcher,CHC,28.0,-0.02,,,,23,,,,0.0,25.7,101.817
681806,Andrew Wantz,pitcher,CHC,30.0,-0.16,,,,2,,,,0.0,3.7,69.073
681810,Austin Warren,pitcher,NYM,30.0,0.33,,,,39,,,,2.0,48.0,100.109
681867,Cooper Criswell,pitcher,SEA,29.0,0.56,,,,34,,,,0.0,37.7,117.493
681870,Erik Sabrowski,pitcher,CLE,28.0,1.03,,,,57,,,,0.0,45.3,147.114
681892,Kody Funderburk,pitcher,MIN,29.0,0.76,,,,56,,,,0.0,49.7,110.633
681895,Evan Sisk,pitcher,PIT,29.0,0.93,,,,39,,,,0.0,42.7,141.32
681911,Alex Vesia,pitcher,LAD,30.0,1.23,,,,69,,,,0.0,55.0,151.341
681916,Dylan Smith,pitcher,SFG,26.0,0.35,,,,39,,,,0.0,37.0,111.127
681982,Grant Anderson,pitcher,MIL,29.0,0.42,,,,52,,,,0.0,59.0,124.136
682052,Jacob Lopez,pitcher,OAK,28.0,0.26,,,,26,,,,23.0,117.3,78.232
682120,Tim Herrin,pitcher,CLE,29.0,0.88,,,,64,,,,0.0,54.3,136.95
682227,Brandon Williamson,pitcher,CIN,28.0,-0.22,,,,10,,,,7.0,43.7,75.781
682243,Bryce Miller,pitcher,SEA,27.0,1.44,,,,21,,,,20.0,112.7,97.724
682254,Mason Montgomery,pitcher,PIT,26.0,2.71,,,,67,,,,5.0,66.0,172.095
682274,Yaramil Hiraldo,pitcher,BAL,30.0,-0.35,,,,8,,,,0.0,9.3,49.089
682445,Domingo GonzÃ¡lez,pitcher,SEA,26.0,0.03,,,,5,,,,0.0,7.7,87.075
682608,Peyton Gray,pitcher,TEX,31.0,-0.16,,,,48,,,,0.0,55.0,98.696
682610,Roddery MuÃ±oz,pitcher,HOU,26.0,-0.32,,,,3,,,,0.0,4.0,28.443
682668,Luisangel AcuÃ±a,pitcher,CHW,24.0,0.02,,,,3,,,,0.0,2.3,126.4
682769,Eiberson Castellano,pitcher,COL,25.0,0.11,,,,1,,,,0.0,3.0,
682825,Luis Mey,pitcher,CIN,25.0,-0.13,,,,26,,,,0.0,32.3,72.357
682842,Abner Uribe,pitcher,MIL,26.0,2.17,,,,59,,,,0.0,57.3,204.177
682982,Daniel Espino,pitcher,CLE,25.0,0.03,,,,12,,,,2.0,13.3,88.257
682989,Victor Mederos,pitcher,ATL,25.0,0.48,,,,28,,,,0.0,32.0,116.846
682995,Hunter Barco,pitcher,PIT,25.0,-0.57,,,,7,,,,0.0,17.7,59.18
682997,Tyler Callihan,pitcher,PIT,26.0,0.11,,,,4,,,,0.0,3.0,
683000,Riley Cornelio,pitcher,WSN,26.0,-0.31,,,,16,,,,2.0,32.0,103.273
683003,Jared Jones,pitcher,PIT,24.0,1.75,,,,19,,,,19.0,90.7,106.798
683004,Jack Leiter,pitcher,TEX,26.0,-0.33,,,,15,,,,15.0,80.0,73.14
683155,Joey Estes,pitcher,OAK,24.0,-0.28,,,,2,,,,1.0,7.3,41.978
683175,Connor Phillips,pitcher,CIN,25.0,-0.11,,,,25,,,,0.0,27.7,76.624
683232,Nick Mears,pitcher,KCR,29.0,-0.17,,,,21,,,,0.0,19.3,81.545
683352,Mitch Bratt,pitcher,ARI,22.0,0.2,,,,10,,,,10.0,44.0,89.635
683363,Matt Wilkinson,pitcher,SFG,23.0,0.11,,,,7,,,,5.0,24.7,111.69
683409,Angel Chivilli,pitcher,NYY,23.0,0.07,,,,15,,,,0.0,16.7,112.986
683618,Edgardo Henriquez,pitcher,LAD,24.0,0.77,,,,61,,,,1.0,60.0,147.637
683627,Anthony Molina,pitcher,SFG,24.0,0.07,,,,8,,,,4.0,28.0,100.624
683734,Andrew Vaughn,pitcher,MIL,28.0,-0.28,,,,2,,,,0.0,3.0,15.5
683742,Jose Franco,pitcher,CIN,25.0,0.07,,,,10,,,,0.0,20.3,96.19
683766,Christian Koss,pitcher,SFG,28.0,-0.09,,,,2,,,,0.0,2.0,35.4
683769,Hunter Gaddis,pitcher,CLE,28.0,1.68,,,,65,,,,0.0,57.3,152.959
684007,Shota Imanaga,pitcher,CHC,32.0,1.86,,,,30,,,,30.0,168.3,111.525
684049,Brandan Bidois,pitcher,PIT,25.0,-0.48,,,,15,,,,0.0,15.7,71.736
684320,Yariel RodrÃ­guez,pitcher,TOR,29.0,-0.41,,,,10,,,,0.0,9.3,58.988
684442,Kohl Drake,pitcher,ARI,25.0,-0.27,,,,5,,,,5.0,20.7,65.16
